	name	mz	RT	HU_pos_001	HU_pos_007	HU_pos_013	HU_pos_022	HU_pos_040	HU_pos_050	HU_pos_060	HU_pos_081	HU_pos_086	HU_pos_116	HU_pos_124	HU_pos_140	HU_pos_145	HU_pos_162	HU_pos_183	HU_pos_188b	HU_pos_189b	HU_pos_189	HU_pos_192b	HU_pos_193b	HU_pos_204b	HU_pos_205b	HU_pos_213	HU_pos_214	HU_pos_224
4805	M177T349_3	177.4960167	349.1619916	0	3317565.18	0	2436658.679	0	861879.4611	2014099.282	0	3937861.136	0	2438201.611	0	515442.696	4407422.265	0	0	0	0	0	0	609092.5859	0	0	3542147.581	0
4806	M375T388	375.1308718	388.0077954	0	2282084.19	0	1149939.555	570259.4093	393147.5287	0	0	495277.528	0	0	154851.2142	0	2597499.83	0	0	0	0	612914.9855	0	0	0	0	0	0
4807	M373T449	373.1876574	449.4797355	0	7499074.561	627250.3335	714634.4611	1103940.535	1010753.502	73888.1253	1902258.259	940909.1397	0	180410.7739	0	732180.8271	0	0	697759.5138	2183015.989	167259.9288	0	616007.2515	329133.3497	3087020.501	0	0	0
4808	M140T350	139.7727201	349.5750419	0	0	0	879004.3993	0	0	1206362.93	0	1189671.58	0	499302.7785	0	0	0	0	0	0	0	0	0	495020.2394	0	0	0	0
4809	M153T250	153.0753504	249.9218803	3035737.841	14032713.42	4774295.44	5323660.241	9755988.754	6735494.668	9501297.444	7842895.52	13957511.63	60727790.51	6859186.532	6646956.78	6684743.212	11729755.44	3382112.605	35916850.43	22236914.1	1808887.542	214009397.7	110333634.5	313764847.7	125721539.6	2169561.843	1836933.35	0
4810	M416T443	416.3176558	442.6015027	0	192655.9556	1354242.506	222248.7446	3477383.444	0	0	0	0	0	558518.5819	178419.0395	0	0	373561.6159	478862.2902	0	139379.1448	0	0	0	0	0	0	0
4811	M74T46_4	73.89925082	46.1644	245608.0593	0	1136771.181	1015824.827	458051.1147	547243.508	966660.7506	680603.9758	2160369.902	1136775.653	557735.0715	0	126581.8493	1523811.833	413938.6168	731508.0274	286757.2057	279024.5003	310428.6064	186856.7946	394639.9887	0	229266.9885	880026.3018	0
4812	M181T349_23	180.5590227	348.8795061	420205.6191	968760.8351	1101431.3	3060343.863	1300508.484	2634046.86	0	1006668.914	1272336.683	236384.4532	1511010.457	229559.6512	696910.3257	1732297.155	278196.9564	0	297357.6193	319910.4163	831092.4635	331097.9346	2556225.654	368299.9932	356523.6102	0	0
4813	M266T311	266.0247853	310.7940549	3687748.399	2416311.658	2516040.246	2198442.741	2645788.143	1847531.099	2636810.049	1209615.8	1413301.012	1272235.835	1529555.848	4179478.168	248121.1526	0	0	2318120.58	0	162924.0554	281036.9754	206671.5959	0	0	418748.348	308029.8132	605975.3031
4814	M347T415_3	347.1863367	415.1938886	288029.2102	82999.38389	0	74500.61801	0	90000.94963	0	0	1486884.868	654550.3873	0	0	4070544.922	502801.2533	96726.98509	0	32458.10278	0	961736.56	0	334753.8494	0	11499988.95	0	0
4815	M375T272	375.1892056	271.6277899	150495.0716	399479.9511	2081392.15	747847.2303	509219.9399	1019388.563	233284.4597	0	285317.8086	0	401147.9228	147599.3631	0	0	0	0	0	0	0	0	0	0	0	0	0
4816	M233T62	233.1258436	62.31719994	475264.1125	0	0	339985.5971	691327.9444	304578.207	0	0	0	576658.6817	453105.3834	3622793.759	0	0	0	0	0	225890.6707	490869.1753	0	0	0	5550095.785	1005246.531	0
4817	M175T329	175.1480182	328.8166731	0	4318876.901	272841.1051	2213218.874	367459.6807	1020094.692	4644210.04	7159752.085	1775777.567	3619358.643	0	0	691253.7451	4485211.385	162040.8028	1041384.297	7147331.654	0	1980662.965	2241209.387	1088100.595	9455720.883	0	0	0
4818	M430T349	429.5623315	349.3416547	0	3806424.081	0	2422906.443	0	1462189.866	3815048.763	0	6313253.787	0	3948646.312	0	0	2559550.859	0	0	0	0	474846.2688	0	5132340.574	0	0	6169812.637	0
4819	M354T487	354.1025675	486.6726196	15656481.03	4958046.86	41108837.97	26024649.39	50325236.29	56367383.77	3298109.541	26531032.3	2269116.612	8911593.441	7104657.991	4961379.26	3968226.037	175203844.1	0	1175283.511	25562246.91	11894611.06	19427660.53	14562046.87	8815109.502	8445784.037	11597011.15	687984.625	0
4820	M221T65_2	220.9982639	64.62460329	3574700.868	3435212.775	2560580.755	1246282.817	3187906.371	571029.4445	647642.0088	464951.3132	685421.59	8993110.122	2397949.903	23189978.22	2093124.402	442748.499	1414121.007	5100965.049	0	801617.7536	0	236706.6619	0	0	1175728.326	1706684.915	0
4821	M254T270	254.0248116	269.6543217	0	0	2173461.671	3499486.546	103046.7875	3182928.841	0	0	0	2120911.514	0	0	0	2198475.435	3312505.599	0	0	0	34531.93344	0	0	0	0	0	0
4822	M464T556	464.3850398	556.3722967	0	0	0	0	0	0	0	0	0	0	0	137955.1587	0	0	0	0	211559.1386	0	163568.7363	168397.6046	102021.4379	0	120160.656	0	70349.66626
4823	M110T62	110.071872	61.71095079	823503.7892	28096571.45	2226378.495	3507439.633	130647507.4	521112201.6	106745834.7	2733061.124	140830690.2	3114099.302	43230275.55	320354.6351	4666065.385	4865653.693	4489743.396	941025.6174	5489923.965	3913433.36	2232589.061	1920372.356	4934949.527	4486304.041	1263808.825	2550074.261	8663733.04
4824	M142T84	142.0868152	84.35337061	339352838.4	796650.3746	172356443.5	23868451.51	57788601.56	1141263724	1070853320	856971771.1	22681705.4	5701377.277	9713847.119	11310428.74	2710914.633	13168493.42	27933107.93	9615206.224	62403152.05	8770008.948	100175947.9	30973300.02	108216338	31239454.22	4650455.26	2829087.721	27935.76344
4825	M322T69	322.0789932	68.56228864	0	0	261106.5805	0	0	0	212874.5107	1579563.686	4433223.357	0	2199975.95	0	0	0	0	0	0	4983723.973	0	273540.0364	0	0	2793557.656	2546670.393	0
4826	M85T46_7	85.09635646	46.1644	3298068.761	0	521125.8516	981080.4856	74434364.86	5650315.83	2074238.189	6735384.825	6689122.232	0	3529969.856	0	0	3379719.559	4129703.651	0	7634672.736	4474086.399	4724320.726	516706.0392	7741965.468	33180865.04	0	4399156.069	0
4827	M124T66_2	124.0763624	65.94427772	0	0	0	112273512	4958258.569	17280179.98	4524056.072	0	7960487.818	4399888.66	5046668.759	1688132.279	2764157.824	74839764.36	139851912.6	327427.0328	0	0	0	0	21005739.56	2814206.903	24556769.6	0	579960.7335
4828	M233T345	233.1865733	344.5598182	11152618.49	0	6592896.937	215110.5351	7257060.649	60104207.54	1290539.353	0	5518060.96	0	118770.9745	1880198.111	0	0	0	6489555.534	377631.6382	0	7717987.068	0	0	4399280.535	3044995.032	1546270.69	0
4829	M204T350	203.9471603	349.6095588	0	0	0	0	0	557431.4671	0	0	0	0	535633.681	0	0	510824.3325	0	0	0	0	0	0	0	0	0	2403836.172	0
4830	M191T50_2	191.0771997	49.83771343	364103.1446	0	423789.2208	0	461365.9869	0	0	0	0	1690761.587	0	322125.0648	80717.08516	0	0	309246.5175	412188.7546	352168.6733	0	0	0	222393.1095	464024.0137	111742.2678	4524171.435
4831	M394T321	394.1647665	321.0204784	533208.5373	1386602.342	1028780.96	1208371.06	2712799.95	685981.0496	1680697.324	0	4460849.07	5893453.168	0	125958.8219	25162398.42	1447345.731	0	16123.24591	1613493.328	1139410.854	4250277.216	910147.0841	4790407.358	4078780.906	19502995.21	0	0
4832	M110T63_2	110.1815387	63.18533836	0	0	0	8371455.301	0	1896309.703	0	0	0	1909054.328	288879.1046	0	0	7919566.048	8602539.109	0	0	0	0	0	0	0	2125639.909	198928.3712	0
4833	M227T50_3	226.9524601	49.59793823	88231937.56	1199447.217	40190525.85	14726049.42	7482795.177	5764215.126	6834717.714	4036914.223	533650.2298	82857436.4	1028713.685	19836460.07	7762669.408	802131.8109	11167218.34	305788178.6	6159968.18	4153718.532	1850797.341	2705216.801	0	4428272.733	14197220.05	424353.7773	587198433.1
4834	M299T262	298.6585595	262.1542197	0	426855.4762	963384.5023	0	0	265080.2308	1173252.79	1931232.91	2583869.39	457763.0054	1554443.865	0	2134240.107	1291101.539	0	0	183624.8504	0	0	0	0	0	0	0	0
4835	M159T298	159.0369855	297.8854622	211292.5602	1790143.888	459270.138	456068.3493	898771.24	169704.8272	304140.9008	0	0	1105589.066	411292.7536	0	0	0	407211.8689	0	0	0	0	160853.4478	0	0	0	0	0
4836	M177T66	177.1041859	65.58599641	2491676.167	0	251011.2058	0	3416877.323	0	0	1366496.624	11469242.31	0	5049441.943	32567417.92	0	6048792.749	0	150143.482	274611.0565	515123.5401	844182.7559	0	6065017.442	0	56097927.49	3453191.485	0
4837	M371T360	371.1001049	360.4529444	0	0	0	36881457.96	0	14646478.63	0	0	0	1858189.469	0	0	0	9271428.562	24869874.45	0	0	0	0	0	0	0	1901496.802	0	0
4838	M492T803	492.3719847	803.0300534	0	126772.2324	48191.41043	105428.8537	0	0	0	0	121472.4303	0	0	0	0	0	64324.81878	0	0	0	0	0	0	0	84768.7679	0	0
4839	M217T284	217.0648136	283.5073837	0	1821102.757	0	0	0	0	0	0	18342477.17	143983.0778	9930057.854	5923056.99	0	11664934.4	0	0	0	0	0	163480.7917	3175642.346	0	202222.0812	0	0
4840	M183T377	183.1013791	377.1651224	318673995	17164210.57	11776517.88	12796999.11	8127093.416	15569818.1	5058014.984	15472802.19	28592033.97	6316854.682	19114731.18	6051976.284	19800530.72	10310699.86	8294557.361	2053308.602	13082846.8	6790006.818	5998460.364	10047633.83	15293415.53	12496439.75	2976761.177	2143477.611	560088.023
4841	M204T383	204.0691275	383.4143862	1791830.67	227076.8339	747636.9545	8843615.381	9878940.918	7828051.37	29784435.04	1092193.194	1278574.702	930044.4691	341517.5206	1113381.59	177995.2594	9436569.838	5895586.178	19446771.86	9854867.237	4342385.341	5191823.537	23524072.06	5269436.64	4649482.81	4893213.976	305689.4466	0
4842	M132T57	132.0772543	57.3180187	946864717.6	38523204.59	112940186	13755080.64	49411528.91	52571789.9	75529409.53	906371023	70927531.46	50124742.4	49671536.27	44770116.67	41168785.34	173500633.3	11796965.15	8774634.49	52836200.98	80253794.77	139215356.1	79862516.31	128640410	86843849.4	136316330.8	127799674.2	150129261
4843	M310T353	310.1619838	352.6075843	7971623.778	6157223.253	3336238.926	3349507.31	9302979.91	17579894.92	2018535.288	1052905.493	44477001.16	1833755.826	10767037.46	4890925.183	350488.6607	6198444.551	473678.4592	1723896.504	3547941.735	2058385.163	5201043.256	87887.54282	13068986.54	19124568.38	12399217.7	1237376.288	0
4844	M171T764	171.1051502	764.2305013	164795.6565	3597370.702	3864217.557	10183876.14	13791679.64	14939020	24699790.19	18767227.52	9169342.243	7335746.957	13731116.77	5489096.998	2864912.865	5882485.632	14567932.05	1556078.178	1833094.03	8952773.251	1721594.226	1515615.821	1665656.386	2717305.285	6025317.077	7851915.531	14475983.26
4845	M312T456_6	312.2383649	456.3621637	0	0	0	732529.2754	0	25555.40691	163339.47	0	1076661.903	863535.5204	0	0	8620578.954	99625.54396	0	0	99414.25973	0	1996596.883	0	4327144.044	0	11486621.41	0	0
4846	M159T273	158.5698895	272.6584946	210939.336	170267.1703	490796.5737	0	188303.6374	0	852610.7322	0	5100166.117	0	2210490.617	1936843.504	0	1616697.28	0	0	0	0	0	0	0	0	0	0	0
4847	M72T66_3	72.04444222	65.9340513	3692108.939	2831993.405	1760874.5	352494.8999	0	2610044.938	2013198.854	1254799.087	7519326.904	0	3343161.599	0	2979509.952	1635578.672	574667.8978	2027004.853	32922699.35	7390985.871	2242889.293	16043917.87	3658810.455	9858068.498	1570530.817	3152533.496	690815.1044
4848	M320T377	320.0777809	377.160272	210306.5706	555210.3782	425978.6624	609119.4496	672370.3547	375792.9841	1538207.354	2819665.868	516351.2051	334324.8737	478226.3415	0	1920483.23	0	0	242167.0918	2326892.707	548640.8966	804599.8268	1142119.509	2882329.194	267831.5831	0	0	0
4849	M353T496	352.6660116	496.0975655	1050971.042	943249.8129	239335.1308	0	1451533.631	128975.8079	0	1043807.708	477576.7508	0	0	0	0	714924.5381	0	181342.2475	135148.7642	203225.6545	0	0	0	0	190892.6205	0	0
4850	M391T336	391.1595279	335.6800182	501763.9975	779852.7728	37327657.66	362134.9742	2052374.939	21487121.56	193140.8437	0	6742127.099	135260.3405	229994.9742	0	2566732.932	1490167.64	1037746.796	94889.56217	170992.5881	364521.6758	1793448.541	1111013.255	4678040.418	2061591.032	4012134.589	486885.9376	0
4851	M595T446	595.3532072	446.02839	181036.5901	825049.0149	0	4663536.168	0	0	2521870.93	0	0	0	198456.2237	0	0	0	0	267483.0701	1105584.315	1303156.981	0	606432.6129	0	0	0	0	0
4852	M61T56	61.1634237	56.15319828	7159174.275	5476891.363	7368260.138	6738714.884	6965150.047	6237092.72	7200171.898	5630748.061	6644598.875	5688307.423	5487258.613	6642252.063	3776772.81	4294690.224	5367095.485	6321517.543	8501819.801	6016544.802	7940389.986	8744057.144	3596701.953	8599378.626	4730003.115	4424004.643	1215118.625
4853	M373T552	373.2760142	551.5795289	2013180.704	0	1965552.718	1966877.325	1599202.561	13309341.8	157749.1005	0	0	0	7209418.708	0	5447532.954	0	273296.5336	245964.3952	1607974.093	314582.1205	82060.14532	0	5794391.466	8578794.998	119028.9563	188163.1494	0
4854	M250T410	249.9928151	410.2202524	0	0	0	2646241.535	0	2033907.095	0	0	0	0	0	0	0	189514.0572	2688253.656	0	0	0	0	0	0	0	148176.4667	0	0
4855	M162T48	162.0026527	48.27984111	0	541332.5969	0	0	422473.423	334549.5637	567846.7494	1989578.278	1431406.678	0	1963189.284	0	124622.2623	1894926.74	0	0	1587576.995	2318017.964	1564892.119	0	656016.7243	1245172.065	229836.2164	1611235.671	0
4856	M242T313	242.0860783	313.2857316	430858.3727	705265.9232	0	1777109.46	0	2666085.003	1582257.974	492426.5114	12978108.83	0	6634332.103	2342990.685	0	782666.1175	178289.9508	220612.1901	767071.987	0	0	0	1336484.74	416700.5588	0	132628.7581	0
4857	M108T65	108.0809009	65.44513196	0	2097007.898	0	64978853.57	6787276.223	21213471.6	11124217.41	0	46654226.01	24050946.87	22825829.74	3898208.745	0	178455794.3	189699453	0	0	0	1316016.24	0	16114082.54	3021281.198	14894676.89	5953334.378	298677.2546
4858	M146T279	146.1176032	278.8936864	5606953.012	46775672.13	273367196.8	72199603.2	3309475.807	79188299.13	781622165.9	555400.9473	616895583.4	4180383.548	138616495.1	1531749.097	1087556.671	55685155.21	2248591.518	1810670.273	29399661.86	17627137.4	674691.7011	4544142.816	2246115.461	37178288.69	171833.6239	78765520.22	0
4859	M72T349	71.75872028	349.3448411	0	0	0	1957860.149	287090.7934	881077.0067	2536345.396	0	2612686.63	0	2576598.109	0	0	2124510.854	0	0	0	0	0	0	773268.5937	0	0	4421269.924	0
4860	M94T57_3	94.16127845	56.71061164	0	0	0	8228529.626	0	4981734.829	0	0	1785027.15	1541086.317	396836.1619	0	340222.7953	9221150.327	12351949.96	0	0	0	0	0	0	0	582970.1334	0	73489.52175
4861	M186T66_2	186.0808484	66.45036383	0	0	307782.7908	0	0	317909.3913	565288.103	533534.7996	622081.3787	1442016.906	0	0	0	0	0	683420.9359	0	3189397.146	692343.2178	319538.9165	0	0	0	0	0
4862	M215T46	214.9202595	46.1948511	188964304.4	13788476.31	7331435.797	36424325.95	224245000.7	68822888.45	74297293.98	242156159.6	73276837	10304001.89	85139364.93	3530171.014	4494749.896	55380419.84	205203218.8	7931819.298	254142848	166304139.2	142755547.6	15101671	8004891.857	326713249.7	27019178.87	74828405.4	68975928.42
4863	M237T310	237.1353757	309.7749293	12659992.54	38896626	3373754.736	1029702.397	1805490.666	2102472.723	4993061.394	4544016.862	1001068.377	1803977.598	10269174.93	3395606.181	779081.3972	4992123.502	1732605.48	4069712.27	15231497.77	11770733.37	19892203.29	25077926.04	1394778.996	4778110.678	1173757.581	4326078.657	0
4864	M79T361	79.05420768	361.2211574	0	693839.742	0	0	0	198004.229	0	0	3010553.06	0	541024.0898	0	0	3885497.543	0	134116.484	0	0	0	159725.3352	2070643.752	0	0	1431032.904	0
4865	M348T415_2	347.8531039	415.1946408	262738.3574	0	0	0	80821.97309	0	0	0	943638.2093	852879.69	0	0	2708965.804	0	0	0	0	0	1073940.664	0	0	0	8773498.895	0	0
4866	M304T320	304.112502	319.9555186	0	172752.3567	541891.5063	8257037.615	0	5000185.882	0	0	0	0	435160.9939	176058.0397	0	2117289.507	2138074.248	0	0	0	0	243985.5653	0	254290.2586	195458.1155	0	0
4867	M156T300	156.1020787	300.170721	18998164.55	19102299.04	30827534.13	9696901.114	750282.6776	57083287.7	109640980.1	772437.7625	11154633.99	13138975.15	517562395.4	11839474.95	189652.0481	65003975.11	128491535.6	29443505.33	45249107.15	33386628.78	8849490.238	14883642.67	84235030.03	22032447.99	221289.3697	20088071.41	0
4868	M66T46_2	65.96506769	46.1644	3184291.578	567115.2302	427734.519	404199.2388	4017529.71	0	990446.1593	8903331.84	1368201.497	350814.6263	1889346.984	170536.6848	182659.7603	2121131.572	5168629.811	350005.1208	8594176.635	4820054.748	3247005.566	460045.508	0	15819050.55	0	1426755.663	307015.1778
4869	M966T61	965.9057594	61.3082141	0	0	0	0	0	0	0	0	0	0	0	0	307444.1791	928591.1234	0	0	0	0	804823.0405	0	1591215.243	0	0	361435.3175	66482.89262
4870	M66T349_2	65.76809022	349.2745044	340732.9354	2875320.038	0	1722217.47	0	910346.83	2662962.159	0	4017187.652	0	2616019.902	0	0	2410303.579	0	0	0	0	0	0	3750248.43	0	0	3849035.99	0
4871	M289T278	289.0937961	277.5666827	449143.258	349625.0432	531442.7802	18140483.84	0	13228086.47	4886629.106	0	1812213.599	7529739.513	18097736.49	0	0	168289079.5	11944574.55	165242.1274	1069781.311	1872710.109	0	0	614786.3851	163198.3843	753687.7585	0	0
4872	M318T292	318.1685935	291.513327	711174.2121	0	2091251.519	1089734.131	254897.37	2570874.894	288328.6799	520980.4619	482077.4033	0	730872.2936	819020.2768	0	0	0	0	358530.5271	591014.481	487319.0489	246883.1471	976344.3321	1194750.304	0	1867335.247	0
4873	M422T371	422.110323	370.6855596	0	0	489996.6682	1076144.508	0	0	1900868.539	0	0	0	275951.6395	2212664.262	3659215.915	0	1752127.057	1574124.294	158430.0572	0	0	0	0	1335705.852	0	2253436.506	0
4874	M266T322	266.033522	321.6904423	0	4293351.26	1278512.635	971651.0521	20083729.83	1974355.346	908929.7281	2993679.751	158110.003	0	0	0	0	4107953.171	0	0	0	0	0	204830.9265	0	403280.7892	0	0	0
4875	M257T386_14	256.7887627	386.1884704	0	1224243.031	160016.1797	777746.357	382917.2641	288217.854	145190.3732	3108162.08	2459934.61	0	2241184.394	554441.1781	442111.7906	2619191.426	0	0	0	0	0	0	0	155353.4199	0	254811.1309	0
4876	M450T428	450.1781326	427.6432817	2941667.663	3108628.753	507664.7553	2444622.795	1451452.219	3789981.11	148692.1725	8493376.955	0	0	0	3935501.162	0	3401782.801	0	0	2037595.011	1196025.34	1155907.136	0	641934.8369	1848360.971	0	0	0
4877	M318T494	318.1349777	493.7759424	0	2406569.599	4791695.119	1598202.197	3648340.497	3519722.87	988762.5413	167447.0799	822086.9681	0	3567875.552	1412850.933	63997.41345	2173023.676	0	0	8732780.234	5267647.136	1397633.841	510086.9084	6551266.26	1630187.582	464730.3345	112417.9142	0
4878	M276T67	276.1475751	66.52215732	456439.6661	35703187.27	10976101.5	4643172.458	6432324.653	3436986.98	5322435.537	7541816.818	0	0	0	0	0	0	3236705.157	0	0	0	743807.9836	0	0	1637574.976	7656001.703	0	0
4879	M177T52	177.1388717	52.06310162	0	4192201.875	654225.6739	1095188.276	600273.687	483971.9925	799341.4692	113219.8539	201046586.9	83681.56365	137998577.9	33324277.72	4248335.675	177137567.6	1272894.334	142627.9638	0	954927.4186	879956.4428	545212.7733	94776531.98	2055004.692	8389710.686	1875547.46	0
4880	M154T327	154.1307124	327.302459	0	4451896.299	9545283.187	0	1439444.107	151902.5598	0	433226.7811	3401172.996	212787.9367	4928684.524	0	1394964.501	2864614.208	0	0	953998.316	1111666.688	554723.9634	0	0	0	1132623.945	0	0
4881	M221T53	221.187472	53.40132429	422389.2859	0	0	0	29498.49048	0	0	0	948851.6745	229193.4721	574369.5754	260926.0408	202824.8255	1984882.107	671385.5097	0	0	2367147.182	0	0	0	0	97961.63487	537838.8033	2414090.591
4882	M336T471_2	336.1668076	470.5026984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4883	M170T367	170.0812259	366.7548986	0	0	0	6189929.637	213210.1144	3559637.355	0	3616650.043	468614.7577	1374468.413	393859.5352	0	197759.5685	688241.3926	5597586.719	0	0	0	214675.2105	193460.6293	0	376841.7367	0	0	299106.9082
4884	M194T290	194.1177786	290.1606055	2691857.599	8559146.903	0	19706177.24	1188097.815	5779342.259	2575622.562	2896516.118	715068.6306	1251341.654	988156.3646	174553.56	0	1221081.355	12042733.51	74152.70224	0	123087.8871	0	0	294110.9359	189215.3544	0	120136.621	0
4885	M249T824	249.1261403	823.679071	0	1192864.753	747657.5432	2086483.357	1829207.249	2215214.197	1139405.985	701950.0335	1027058.672	1077532.149	698291.3933	460299.4021	1250732.764	372151.0118	348168.7821	631614.3415	629638.6571	0	3195034.776	1387701.247	1436656.97	130711.9465	8542.707713	2995.498812	12479325.09
4886	M228T437	228.0945771	436.7888084	957501.5824	3137598.531	953146.6639	2030068.561	1480476.08	306093.9259	631814.9204	951657.3662	1937016.064	0	3851660.556	906125.2762	219666.8973	1089678.264	327180.8536	0	761449.0005	892688.5884	21332916.62	7955792.922	0	0	180408.3996	0	0
4887	M205T317_17	204.5773458	316.7143959	196110.5876	342152.2187	0	0	910819.2197	0	203153.8542	2958104.725	223096.0547	0	461209.7836	0	244090.4735	0	0	0	791972.0533	472499.7299	509838.6561	0	377917.6359	0	1699855.927	3917662.27	0
4888	M86T56	86.07122342	55.91993158	9132988.984	409000677.5	24484395.43	16286521.98	5553281.442	37198171.7	20582155.6	60102928.06	670716745.5	1408097.16	36681340.06	13071568.4	667026007.3	195654765.5	8440330.212	4890109.557	10844406.47	12039526.55	27581991.94	5325640.611	499555346.2	58301906.48	3338001.81	96948515.61	1293109.665
